age,education.num,occupation,race,sex,hours.per.week,income
33,9,Craft-repair,White,Male,50,<=50K
46,10,Prof-specialty,White,Male,10,<=50K
45,5,Machine-op-inspct,White,Female,40,>50K
17,7,Sales,White,Male,20,<=50K
48,13,Exec-managerial,Black,Male,40,>50K
49,9,Machine-op-inspct,Black,Female,40,<=50K
20,10,Sales,White,Female,40,<=50K
64,10,Craft-repair,White,Male,20,<=50K
53,10,Craft-repair,Black,Male,40,<=50K
52,9,Adm-clerical,White,Female,40,<=50K
29,9,Craft-repair,White,Male,55,<=50K
48,13,Prof-specialty,White,Female,20,>50K
30,10,Craft-repair,White,Male,40,<=50K
34,9,Other-service,White,Male,20,<=50K
39,9,Prof-specialty,White,Male,50,<=50K
28,7,Handlers-cleaners,White,Male,40,<=50K
17,8,Sales,White,Female,10,<=50K
54,13,Prof-specialty,White,Female,50,<=50K
25,9,Exec-managerial,White,Female,40,<=50K
25,7,Other-service,White,Female,12,<=50K
24,13,Sales,White,Female,40,<=50K
31,10,Sales,Asian-Pac-Islander,Male,50,<=50K
47,10,Craft-repair,White,Male,40,>50K
45,13,Exec-managerial,White,Male,40,>50K
19,10,Adm-clerical,White,Female,25,<=50K
52,9,Adm-clerical,White,Male,40,<=50K
60,9,Transport-moving,White,Male,28,<=50K
43,14,Prof-specialty,White,Male,50,>50K
24,12,Other-service,White,Female,30,<=50K
51,9,Adm-clerical,White,Female,40,<=50K
38,5,Craft-repair,White,Male,40,<=50K
21,10,Adm-clerical,White,Female,10,<=50K
40,9,Adm-clerical,White,Male,50,>50K
54,10,Exec-managerial,White,Female,40,<=50K
35,13,Other-service,White,Male,50,<=50K
52,7,Machine-op-inspct,Black,Male,40,<=50K
35,9,Craft-repair,Black,Male,40,<=50K
29,13,Craft-repair,White,Male,40,<=50K
29,9,Transport-moving,Amer-Indian-Eskimo,Male,65,<=50K
27,9,Other-service,White,Female,40,<=50K
58,13,Adm-clerical,White,Male,40,<=50K
64,9,Handlers-cleaners,White,Male,18,<=50K
53,9,Adm-clerical,Black,Female,32,<=50K
21,9,Adm-clerical,White,Female,30,<=50K
40,12,Exec-managerial,White,Male,30,<=50K
52,16,Prof-specialty,White,Male,40,>50K
38,11,Tech-support,White,Male,50,<=50K
39,9,Exec-managerial,White,Male,40,<=50K
68,16,Prof-specialty,White,Male,55,>50K
24,9,Sales,White,Male,38,<=50K
40,15,Prof-specialty,White,Male,50,>50K
43,15,Prof-specialty,Black,Male,99,>50K
38,13,Exec-managerial,White,Female,70,<=50K
45,9,Sales,White,Male,40,>50K
18,7,Machine-op-inspct,White,Male,55,<=50K
57,14,Exec-managerial,White,Male,50,>50K
49,9,Other-service,Black,Female,35,<=50K
25,10,Exec-managerial,White,Female,40,<=50K
52,10,Adm-clerical,White,Male,40,<=50K
56,6,Craft-repair,White,Male,56,<=50K
26,10,Sales,White,Male,48,<=50K
19,9,Craft-repair,White,Female,40,<=50K
25,13,Adm-clerical,Asian-Pac-Islander,Female,40,<=50K
25,9,Adm-clerical,White,Female,30,<=50K
21,9,Sales,White,Male,45,<=50K
48,4,Craft-repair,White,Male,40,<=50K
33,14,Prof-specialty,White,Male,60,<=50K
31,9,Protective-serv,Other,Male,40,<=50K
26,9,Farming-fishing,White,Male,65,<=50K
37,13,Prof-specialty,White,Male,38,<=50K
20,10,Other-service,White,Male,20,<=50K
28,10,Sales,Other,Male,60,<=50K
49,9,Adm-clerical,White,Female,20,<=50K
51,10,Prof-specialty,White,Female,40,>50K
40,10,Sales,White,Male,40,<=50K
24,11,Machine-op-inspct,White,Female,40,<=50K
18,8,Sales,White,Male,24,<=50K
41,6,Transport-moving,Black,Male,40,>50K
46,9,Adm-clerical,White,Female,40,<=50K
64,6,Transport-moving,White,Male,40,>50K
50,15,Prof-specialty,White,Male,40,>50K
53,14,Prof-specialty,White,Male,36,>50K
21,9,Craft-repair,White,Male,40,<=50K
22,10,Other-service,White,Male,25,<=50K
39,15,Prof-specialty,White,Male,55,>50K
30,13,Sales,Asian-Pac-Islander,Male,40,<=50K
26,10,Exec-managerial,Black,Female,40,<=50K
43,13,Sales,White,Male,50,<=50K
59,9,Adm-clerical,White,Female,60,<=50K
27,9,Adm-clerical,White,Female,40,<=50K
55,6,Craft-repair,Black,Male,40,>50K
20,10,Other-service,White,Male,12,<=50K
25,11,Prof-specialty,White,Female,36,<=50K
28,12,Other-service,White,Male,40,<=50K
29,13,Sales,White,Male,50,<=50K
60,7,Sales,White,Male,40,>50K
25,7,Sales,White,Female,40,<=50K
27,10,Craft-repair,White,Male,60,<=50K
50,13,Exec-managerial,White,Male,40,>50K
46,4,Craft-repair,White,Male,47,<=50K
35,11,Other-service,Black,Female,40,<=50K
40,9,Handlers-cleaners,Black,Male,40,<=50K
49,13,Exec-managerial,White,Male,40,>50K
29,13,Prof-specialty,White,Female,50,<=50K
39,12,Transport-moving,Black,Male,60,<=50K
35,9,Handlers-cleaners,White,Male,60,<=50K
52,10,Machine-op-inspct,White,Male,40,<=50K
25,10,Handlers-cleaners,Black,Male,40,<=50K
20,9,Machine-op-inspct,White,Female,30,<=50K
46,10,Other-service,White,Female,10,<=50K
24,13,Exec-managerial,White,Male,40,<=50K
29,13,Craft-repair,Asian-Pac-Islander,Male,30,<=50K
21,10,Other-service,White,Male,40,<=50K
37,13,Exec-managerial,White,Female,50,<=50K
43,9,Adm-clerical,White,Male,40,<=50K
19,9,Adm-clerical,White,Female,26,<=50K
47,9,Sales,White,Male,45,<=50K
61,9,Transport-moving,White,Male,45,>50K
35,9,Other-service,White,Male,60,<=50K
60,6,Handlers-cleaners,Black,Male,40,<=50K
27,10,Adm-clerical,White,Female,40,<=50K
57,13,Prof-specialty,Asian-Pac-Islander,Male,35,<=50K
56,2,Craft-repair,White,Male,40,<=50K
27,9,Exec-managerial,White,Female,40,<=50K
47,4,Machine-op-inspct,Black,Female,35,<=50K
19,9,Other-service,White,Male,30,<=50K
28,8,Other-service,White,Female,30,<=50K
43,6,Adm-clerical,White,Male,40,<=50K
63,10,Exec-managerial,White,Female,35,<=50K
25,9,Handlers-cleaners,Asian-Pac-Islander,Female,40,<=50K
20,9,Handlers-cleaners,White,Female,40,<=50K
48,6,Sales,White,Male,70,<=50K
30,13,Prof-specialty,Black,Female,40,<=50K
31,13,Prof-specialty,White,Male,40,>50K
20,9,Sales,Asian-Pac-Islander,Female,24,<=50K
57,14,Prof-specialty,White,Male,50,>50K
33,9,Adm-clerical,White,Female,40,<=50K
27,11,Farming-fishing,White,Male,40,<=50K
34,9,Farming-fishing,White,Male,60,>50K
22,6,Craft-repair,White,Male,30,<=50K
50,12,Exec-managerial,Black,Female,40,>50K
40,13,Prof-specialty,White,Male,45,>50K
37,9,Craft-repair,White,Male,51,<=50K
25,9,Prof-specialty,White,Male,40,<=50K
51,9,Craft-repair,Black,Male,40,<=50K
18,10,Other-service,White,Male,16,<=50K
33,9,Adm-clerical,White,Female,40,<=50K
33,13,Sales,White,Female,40,<=50K
67,10,Transport-moving,White,Male,40,<=50K
24,10,Machine-op-inspct,White,Male,40,<=50K
32,4,Other-service,White,Male,40,<=50K
29,9,Other-service,White,Female,40,<=50K
25,11,Sales,White,Male,45,<=50K
33,10,Adm-clerical,White,Female,40,<=50K
55,13,Craft-repair,White,Male,40,<=50K
31,10,Sales,White,Male,40,>50K
32,14,Prof-specialty,White,Male,50,<=50K
36,9,Adm-clerical,White,Female,50,<=50K
58,9,Adm-clerical,White,Female,27,<=50K
19,7,Handlers-cleaners,White,Male,40,<=50K
21,9,Adm-clerical,Black,Female,40,<=50K
36,9,Farming-fishing,White,Male,50,<=50K
43,9,Machine-op-inspct,Black,Female,21,<=50K
52,13,Protective-serv,White,Male,40,<=50K
48,11,Other-service,White,Female,40,<=50K
43,10,Prof-specialty,White,Female,38,<=50K
22,9,Other-service,White,Male,40,<=50K
37,12,Adm-clerical,White,Female,40,<=50K
39,10,Sales,Asian-Pac-Islander,Female,38,<=50K
54,10,Sales,White,Male,40,>50K
27,12,Other-service,White,Male,40,<=50K
21,9,Adm-clerical,White,Female,35,<=50K
65,10,Adm-clerical,White,Female,38,<=50K
30,10,Other-service,White,Female,40,<=50K
22,5,Machine-op-inspct,White,Female,40,<=50K
25,7,Craft-repair,White,Male,40,<=50K
23,12,Other-service,White,Male,60,<=50K
42,9,Sales,Black,Male,40,>50K
39,10,Craft-repair,Asian-Pac-Islander,Male,30,<=50K
55,16,Exec-managerial,White,Male,60,>50K
24,14,Prof-specialty,Asian-Pac-Islander,Female,10,<=50K
53,9,Craft-repair,White,Male,40,>50K
44,7,Other-service,Black,Female,60,<=50K
40,9,Transport-moving,Black,Female,40,<=50K
26,11,Adm-clerical,White,Female,35,<=50K
22,9,Sales,White,Female,40,<=50K
43,9,Exec-managerial,White,Female,40,<=50K
37,9,Other-service,White,Female,25,<=50K
30,9,Craft-repair,Asian-Pac-Islander,Male,40,<=50K
41,9,Sales,Amer-Indian-Eskimo,Male,50,<=50K
38,15,Prof-specialty,White,Male,60,>50K
42,9,Farming-fishing,White,Male,50,<=50K
20,9,Transport-moving,Black,Male,40,<=50K
32,11,Prof-specialty,Asian-Pac-Islander,Male,40,<=50K
27,13,Exec-managerial,White,Male,40,>50K
25,10,Protective-serv,White,Male,45,<=50K
40,14,Exec-managerial,White,Male,40,<=50K
49,13,Exec-managerial,White,Male,45,>50K
17,7,Other-service,White,Female,16,<=50K
29,9,Sales,White,Female,40,<=50K
24,10,Handlers-cleaners,White,Male,45,<=50K
29,9,Craft-repair,White,Male,40,<=50K
45,10,Adm-clerical,White,Female,24,>50K
30,8,Craft-repair,White,Male,50,<=50K
19,10,Adm-clerical,White,Male,20,<=50K
47,4,Other-service,White,Female,30,<=50K
28,12,Prof-specialty,White,Male,40,<=50K
46,12,Craft-repair,White,Male,40,>50K
40,10,Craft-repair,White,Male,60,<=50K
66,6,Other-service,Black,Female,40,<=50K
44,10,Craft-repair,White,Male,12,<=50K
21,4,Other-service,White,Male,48,<=50K
59,5,Other-service,Black,Female,40,<=50K
35,10,Other-service,White,Male,40,<=50K
30,9,Transport-moving,White,Male,40,<=50K
33,9,Handlers-cleaners,Black,Male,40,<=50K
26,10,Sales,White,Female,15,<=50K
48,10,Sales,Black,Female,35,<=50K
31,9,Sales,Asian-Pac-Islander,Female,40,<=50K
36,9,Exec-managerial,White,Male,45,<=50K
48,9,Prof-specialty,White,Female,38,<=50K
33,9,Handlers-cleaners,White,Male,50,>50K
53,13,Exec-managerial,White,Male,45,>50K
18,10,Other-service,White,Female,40,<=50K
34,10,Other-service,White,Male,50,<=50K
45,13,Sales,White,Male,52,>50K
33,11,Prof-specialty,White,Male,60,<=50K
35,11,Craft-repair,White,Female,44,<=50K
22,9,Handlers-cleaners,Black,Male,40,<=50K
35,9,Other-service,White,Female,30,<=50K
45,9,Prof-specialty,Amer-Indian-Eskimo,Male,8,<=50K
17,7,Farming-fishing,White,Male,45,<=50K
50,9,Exec-managerial,White,Male,45,<=50K
38,13,Prof-specialty,White,Male,50,>50K
46,9,Sales,White,Male,35,<=50K
64,9,Craft-repair,White,Male,40,<=50K
62,10,Exec-managerial,White,Male,10,<=50K
32,9,Tech-support,White,Male,60,>50K
17,7,Sales,White,Male,20,<=50K
61,9,Craft-repair,White,Male,55,<=50K
40,16,Prof-specialty,Black,Female,40,<=50K
21,9,Exec-managerial,White,Female,40,<=50K
35,10,Exec-managerial,White,Male,45,<=50K
29,11,Prof-specialty,White,Male,40,<=50K
27,12,Transport-moving,Black,Male,40,<=50K
20,12,Adm-clerical,White,Female,40,<=50K
51,14,Prof-specialty,White,Male,40,<=50K
45,9,Machine-op-inspct,Black,Female,15,<=50K
31,10,Craft-repair,White,Male,40,<=50K
29,9,Tech-support,Black,Male,40,<=50K
56,13,Adm-clerical,White,Male,30,<=50K
55,10,Tech-support,White,Female,12,>50K
26,10,Tech-support,White,Male,20,<=50K
32,9,Other-service,White,Male,40,<=50K
28,9,Sales,White,Male,40,<=50K
27,4,Other-service,White,Male,35,<=50K
23,5,Craft-repair,White,Male,40,<=50K
59,6,Craft-repair,White,Male,40,<=50K
26,8,Craft-repair,Other,Male,48,<=50K
36,6,Handlers-cleaners,White,Male,40,<=50K
18,9,Sales,White,Female,15,<=50K
33,5,Handlers-cleaners,White,Male,70,<=50K
60,11,Transport-moving,White,Female,15,>50K
40,9,Machine-op-inspct,White,Female,48,<=50K
48,9,Farming-fishing,White,Male,43,<=50K
27,6,Craft-repair,White,Male,48,<=50K
19,10,Other-service,White,Male,20,<=50K
38,13,Prof-specialty,White,Male,50,>50K
26,10,Craft-repair,White,Male,43,<=50K
20,10,Adm-clerical,White,Female,20,<=50K
32,9,Craft-repair,White,Male,40,<=50K
22,10,Handlers-cleaners,White,Female,13,<=50K
22,9,Adm-clerical,White,Male,40,<=50K
46,2,Other-service,Other,Female,30,<=50K
39,13,Exec-managerial,White,Female,25,<=50K
79,9,Other-service,White,Female,24,<=50K
24,9,Sales,White,Male,40,<=50K
23,9,Craft-repair,White,Male,40,<=50K
29,13,Prof-specialty,White,Male,40,>50K
22,13,Prof-specialty,White,Female,43,<=50K
55,9,Other-service,White,Female,38,<=50K
43,9,Craft-repair,White,Male,40,<=50K
23,4,Farming-fishing,Other,Male,36,<=50K
29,9,Adm-clerical,White,Male,35,<=50K
22,11,Other-service,White,Female,40,<=50K
22,10,Sales,White,Male,42,<=50K
29,10,Machine-op-inspct,White,Male,45,<=50K
25,10,Transport-moving,Black,Male,40,<=50K
33,9,Exec-managerial,White,Female,40,<=50K
33,13,Prof-specialty,White,Male,40,>50K
31,16,Prof-specialty,White,Female,28,<=50K
55,13,Sales,White,Male,40,<=50K
42,14,Prof-specialty,White,Male,40,>50K
51,12,Exec-managerial,White,Male,55,<=50K
62,13,Prof-specialty,Black,Female,40,<=50K
65,10,Sales,White,Male,35,>50K
23,13,Prof-specialty,White,Male,40,<=50K
47,4,Craft-repair,Black,Male,60,>50K
50,9,Exec-managerial,White,Female,40,<=50K
32,13,Craft-repair,White,Male,40,<=50K
37,10,Machine-op-inspct,White,Male,40,<=50K
76,6,Sales,Black,Female,12,<=50K
54,13,Sales,Black,Female,60,<=50K
32,13,Prof-specialty,White,Male,40,>50K
31,10,Adm-clerical,White,Female,52,<=50K
31,13,Protective-serv,White,Male,50,>50K
30,9,Machine-op-inspct,White,Male,60,>50K
21,10,Prof-specialty,White,Female,10,<=50K
26,10,Craft-repair,White,Female,40,<=50K
18,7,Other-service,White,Female,8,<=50K
34,9,Other-service,White,Male,50,<=50K
44,10,Farming-fishing,White,Male,60,<=50K
30,12,Tech-support,White,Female,40,<=50K
36,13,Craft-repair,White,Male,40,<=50K
31,10,Prof-specialty,White,Male,50,>50K
22,10,Sales,White,Male,20,<=50K
23,9,Sales,Asian-Pac-Islander,Male,40,<=50K
39,13,Craft-repair,White,Male,35,<=50K
19,10,Handlers-cleaners,White,Male,16,<=50K
25,10,Craft-repair,Asian-Pac-Islander,Female,40,<=50K
24,9,Transport-moving,Asian-Pac-Islander,Male,30,<=50K
46,9,Machine-op-inspct,White,Male,40,<=50K
37,14,Prof-specialty,White,Male,45,<=50K
41,9,Other-service,White,Male,40,<=50K
40,10,Prof-specialty,White,Male,20,<=50K
44,9,Adm-clerical,White,Female,40,<=50K
32,9,Machine-op-inspct,White,Male,40,<=50K
58,9,Handlers-cleaners,Black,Male,20,>50K
48,9,Machine-op-inspct,White,Male,48,<=50K
34,13,Exec-managerial,White,Male,40,<=50K
29,11,Adm-clerical,Black,Female,40,<=50K
46,13,Sales,White,Male,50,>50K
36,9,Transport-moving,Asian-Pac-Islander,Male,40,<=50K
59,13,Adm-clerical,White,Male,38,<=50K
29,8,Transport-moving,White,Male,40,<=50K
25,9,Machine-op-inspct,White,Male,40,<=50K
27,12,Other-service,Asian-Pac-Islander,Female,35,<=50K
48,9,Farming-fishing,White,Male,70,<=50K
49,13,Adm-clerical,White,Male,40,>50K
33,10,Tech-support,White,Male,20,<=50K
26,13,Prof-specialty,White,Female,40,<=50K
59,9,Machine-op-inspct,White,Male,30,<=50K
30,9,Adm-clerical,White,Female,40,<=50K
31,12,Adm-clerical,White,Female,35,<=50K
30,13,Exec-managerial,White,Male,50,>50K
27,13,Exec-managerial,White,Female,40,<=50K
24,9,Machine-op-inspct,White,Male,40,<=50K
47,13,Sales,White,Female,50,<=50K
51,13,Prof-specialty,Black,Male,35,<=50K
34,9,Craft-repair,White,Male,45,<=50K
47,9,Other-service,Black,Male,9,<=50K
47,10,Adm-clerical,White,Male,44,>50K
20,10,Adm-clerical,Asian-Pac-Islander,Female,40,<=50K
34,9,Craft-repair,White,Male,54,>50K
31,7,Other-service,White,Female,40,<=50K
42,11,Other-service,White,Female,32,<=50K
52,3,Craft-repair,White,Male,40,<=50K
56,9,Adm-clerical,White,Female,40,<=50K
53,9,Craft-repair,White,Male,40,>50K
26,10,Sales,White,Male,50,>50K
81,10,Adm-clerical,White,Female,20,<=50K
57,10,Prof-specialty,White,Male,48,>50K
34,9,Adm-clerical,White,Female,40,<=50K
24,11,Tech-support,Black,Female,40,<=50K
60,9,Sales,White,Female,32,<=50K
37,10,Craft-repair,White,Male,40,<=50K
25,4,Handlers-cleaners,White,Male,40,<=50K
36,9,Adm-clerical,White,Male,40,<=50K
45,12,Craft-repair,White,Male,40,<=50K
34,10,Exec-managerial,White,Male,60,>50K
31,13,Exec-managerial,White,Female,70,<=50K
47,13,Farming-fishing,White,Male,60,<=50K
60,9,Craft-repair,White,Male,42,>50K
75,13,Exec-managerial,White,Male,24,<=50K
43,10,Protective-serv,White,Male,40,<=50K
18,9,Handlers-cleaners,White,Male,40,<=50K
20,9,Adm-clerical,White,Female,40,<=50K
32,9,Sales,White,Female,50,<=50K
57,13,Exec-managerial,White,Male,20,<=50K
43,10,Transport-moving,White,Male,60,>50K
18,9,Farming-fishing,White,Male,40,<=50K
41,13,Prof-specialty,Black,Female,40,<=50K
48,9,Machine-op-inspct,White,Male,40,<=50K
41,11,Exec-managerial,White,Male,40,<=50K
33,9,Craft-repair,White,Male,40,<=50K
58,9,Machine-op-inspct,White,Male,40,<=50K
22,10,Sales,White,Male,65,<=50K
33,10,Other-service,White,Female,50,<=50K
42,15,Prof-specialty,White,Male,38,>50K
25,9,Adm-clerical,White,Female,40,<=50K
39,9,Prof-specialty,White,Male,50,>50K
35,13,Sales,White,Male,45,>50K
49,14,Exec-managerial,White,Male,50,>50K
25,13,Prof-specialty,White,Male,40,<=50K
47,10,Adm-clerical,Black,Female,40,<=50K
46,10,Exec-managerial,White,Female,40,>50K
42,12,Prof-specialty,Black,Male,40,<=50K
37,7,Transport-moving,White,Male,60,>50K
25,13,Craft-repair,White,Male,40,<=50K
26,10,Sales,White,Male,45,<=50K
45,13,Exec-managerial,White,Male,40,>50K
34,9,Exec-managerial,White,Female,30,<=50K
33,12,Adm-clerical,Black,Female,40,<=50K
43,13,Exec-managerial,White,Male,40,>50K
28,9,Craft-repair,White,Male,45,<=50K
51,10,Farming-fishing,White,Male,75,<=50K
21,10,Other-service,White,Female,35,<=50K
23,12,Other-service,White,Female,35,<=50K
30,9,Tech-support,White,Female,40,<=50K
46,14,Exec-managerial,White,Male,45,>50K
38,9,Farming-fishing,White,Male,50,<=50K
20,9,Sales,White,Male,40,<=50K
33,9,Craft-repair,White,Male,40,>50K
45,13,Exec-managerial,White,Male,40,<=50K
47,10,Craft-repair,White,Male,40,<=50K
17,6,Other-service,White,Male,30,<=50K
43,9,Exec-managerial,White,Female,36,>50K
37,10,Adm-clerical,White,Female,40,<=50K
44,11,Craft-repair,White,Male,40,>50K
41,9,Machine-op-inspct,White,Male,48,<=50K
38,10,Adm-clerical,Black,Female,40,<=50K
23,13,Handlers-cleaners,White,Female,40,<=50K
18,7,Exec-managerial,White,Male,20,<=50K
47,11,Other-service,White,Male,40,<=50K
25,10,Prof-specialty,White,Female,8,<=50K
41,9,Exec-managerial,White,Male,50,<=50K
23,10,Adm-clerical,Asian-Pac-Islander,Female,24,<=50K
41,9,Adm-clerical,White,Female,40,<=50K
30,10,Adm-clerical,White,Male,40,<=50K
42,10,Sales,White,Male,40,>50K
35,9,Exec-managerial,White,Female,40,<=50K
29,10,Tech-support,White,Female,40,<=50K
21,10,Adm-clerical,White,Female,15,<=50K
48,14,Prof-specialty,White,Male,40,>50K
44,9,Transport-moving,White,Male,60,<=50K
34,5,Other-service,White,Male,40,<=50K
19,9,Other-service,White,Female,25,<=50K
32,10,Craft-repair,White,Male,40,>50K
31,12,Other-service,Black,Female,40,<=50K
47,9,Adm-clerical,Black,Male,40,>50K
46,7,Adm-clerical,White,Female,40,<=50K
18,8,Adm-clerical,White,Male,40,<=50K
28,9,Adm-clerical,White,Female,40,<=50K
38,9,Machine-op-inspct,White,Male,48,>50K
33,9,Craft-repair,White,Male,40,>50K
41,11,Exec-managerial,White,Male,40,>50K
38,10,Prof-specialty,White,Male,44,<=50K
24,13,Sales,White,Male,60,<=50K
49,9,Machine-op-inspct,White,Male,40,>50K
60,10,Prof-specialty,Amer-Indian-Eskimo,Female,40,<=50K
44,13,Sales,White,Male,60,>50K
63,11,Exec-managerial,White,Male,40,>50K
40,9,Sales,White,Male,60,>50K
45,10,Exec-managerial,White,Male,50,>50K
36,9,Sales,White,Female,40,<=50K
65,9,Other-service,White,Male,8,<=50K
41,13,Exec-managerial,White,Male,20,<=50K
25,14,Other-service,White,Female,40,<=50K
60,11,Adm-clerical,White,Male,40,<=50K
17,7,Prof-specialty,White,Female,20,<=50K
28,12,Exec-managerial,White,Female,16,>50K
31,12,Craft-repair,Other,Male,50,<=50K
47,14,Prof-specialty,White,Female,35,<=50K
45,10,Transport-moving,White,Male,45,<=50K
51,13,Prof-specialty,White,Male,40,<=50K
23,9,Machine-op-inspct,Black,Male,40,<=50K
34,9,Exec-managerial,White,Male,50,<=50K
19,10,Prof-specialty,White,Male,10,<=50K
46,9,Transport-moving,White,Male,40,<=50K
37,6,Farming-fishing,White,Male,35,<=50K
56,15,Prof-specialty,White,Male,45,>50K
29,9,Adm-clerical,White,Male,45,<=50K
46,14,Craft-repair,White,Male,50,>50K
55,9,Craft-repair,White,Male,40,<=50K
34,9,Handlers-cleaners,White,Male,40,<=50K
41,13,Adm-clerical,White,Male,40,<=50K
34,15,Prof-specialty,White,Male,50,>50K
27,9,Craft-repair,Black,Male,40,<=50K
29,10,Handlers-cleaners,Black,Male,37,<=50K
19,8,Other-service,White,Female,30,<=50K
47,13,Prof-specialty,White,Male,40,<=50K
43,10,Exec-managerial,White,Male,50,>50K
52,11,Exec-managerial,Black,Female,60,<=50K
33,12,Sales,White,Male,60,<=50K
29,5,Transport-moving,White,Male,40,<=50K
23,9,Handlers-cleaners,White,Male,40,<=50K
23,10,Exec-managerial,White,Male,40,<=50K
39,13,Exec-managerial,White,Male,60,<=50K
43,3,Machine-op-inspct,White,Female,40,<=50K
31,9,Craft-repair,White,Male,40,>50K
47,9,Craft-repair,White,Male,40,>50K
26,9,Adm-clerical,White,Male,60,<=50K
58,10,Prof-specialty,White,Female,55,<=50K
28,9,Machine-op-inspct,White,Female,40,<=50K
36,9,Craft-repair,Black,Male,40,<=50K
40,9,Sales,White,Male,50,<=50K
19,7,Other-service,White,Male,40,<=50K
42,13,Transport-moving,White,Male,40,<=50K
76,5,Protective-serv,White,Male,13,<=50K
23,11,Tech-support,White,Female,40,<=50K
38,3,Transport-moving,White,Male,40,<=50K
33,14,Prof-specialty,Asian-Pac-Islander,Male,30,<=50K
48,14,Prof-specialty,White,Male,40,>50K
56,10,Transport-moving,White,Male,40,>50K
32,9,Machine-op-inspct,Black,Male,40,<=50K
44,10,Prof-specialty,White,Female,25,<=50K
27,9,Adm-clerical,Black,Female,40,<=50K
33,10,Exec-managerial,White,Male,50,<=50K
22,3,Handlers-cleaners,White,Male,40,<=50K
44,9,Craft-repair,White,Male,40,<=50K
42,9,Transport-moving,Amer-Indian-Eskimo,Male,60,<=50K
34,10,Adm-clerical,White,Female,40,<=50K
57,9,Sales,White,Male,40,<=50K
59,13,Prof-specialty,White,Male,40,>50K
33,10,Exec-managerial,Black,Female,40,>50K
52,9,Farming-fishing,Other,Male,49,<=50K
17,8,Sales,White,Female,15,<=50K
29,9,Other-service,White,Male,30,<=50K
63,13,Sales,White,Male,30,>50K
20,10,Handlers-cleaners,White,Male,24,<=50K
50,9,Farming-fishing,White,Male,50,<=50K
